Date,Stocks,Bonds,Cash,Stocks_Return,Bonds_Return,Cash_Return
12/12/2014,1061.53,875.343,-0.016,-0.064096347,0.002510448,-3.07716E-06
19/12/2014,1087.94,878.722,-0.021,0.024879184,0.003860201,-4.03888E-06
26/12/2014,1103.5,879.799,0.034,0.014302259,0.001225644,6.53737E-06
02/01/2015,1087.83,888.096,-0.02,-0.014200272,0.009430563,-3.84653E-06
09/01/2015,1054.38,884.251,-0.039,-0.03074929,-0.004329487,-7.50143E-06
16/01/2015,1110.63,893.34,-0.051,0.053348887,0.010278756,-9.81015E-06
23/01/2015,1173.16,899.268,-0.023,0.056301378,0.006635771,-4.42358E-06
30/01/2015,1163.79,897.874,-0.024,-0.007986975,-0.00155015,-4.61593E-06
06/02/2015,1180.26,896.054,-0.032,0.014152038,-0.00202701,-6.15481E-06
13/02/2015,1197.43,896.262,-0.034,0.014547642,0.000232129,-6.53955E-06
20/02/2015,1212.34,897.379,-0.013,0.012451667,0.001246287,-2.50016E-06
27/02/2015,1250.01,905.752,-0.029,0.031072141,0.009330506,-5.57772E-06
06/03/2015,1256.48,903.727,-0.042,0.005175959,-0.002235711,-8.07859E-06
13/03/2015,1269.88,912.724,-0.049,0.010664714,0.00995544,-9.42534E-06
20/03/2015,1294.15,913.448,-0.055,0.019112042,0.00079323,-1.05798E-05
27/03/2015,1278.85,908.517,-0.036,-0.011822432,-0.005398227,-6.9243E-06
03/04/2015,1293.23,911.141,-0.062,0.011244477,0.002888223,-1.19267E-05
10/04/2015,1328.55,913.555,-0.072,0.02731146,0.002649425,-1.3851E-05
17/04/2015,1279.99,911.379,-0.093,-0.036551127,-0.002381904,-1.78928E-05
24/04/2015,1296.21,909.988,-0.082,0.012671974,-0.001526259,-1.57756E-05
01/05/2015,1263.28,900.353,-0.093,-0.025404834,-0.010588052,-1.78928E-05
08/05/2015,1281.48,888.2,-0.107,0.014406941,-0.013498039,-2.05877E-05
15/05/2015,1259.72,883.354,-0.12,-0.016980366,-0.005455978,-2.30905E-05
22/05/2015,1302.94,883.675,-0.108,0.034309212,0.000363388,-2.07802E-05
29/05/2015,1266.54,886.986,-0.122,-0.02793682,0.003746853,-2.34756E-05
05/06/2015,1245.36,865.003,-0.124,-0.016722725,-0.024783931,-2.38607E-05
12/06/2015,1244.38,862.178,-0.129,-0.000786921,-0.003265885,-2.48234E-05
19/06/2015,1228.2,863.65,-0.131,-0.013002459,0.001707304,-2.52085E-05
26/06/2015,1287.62,864.658,-0.118,0.048379743,0.001167139,-2.27054E-05
03/07/2015,1224.47,864.8,-0.127,-0.049043973,0.000164227,-2.44383E-05
10/07/2015,1255.44,865.547,-0.133,0.025292576,0.000863784,-2.55936E-05
17/07/2015,1306.08,877.213,-0.133,0.040336456,0.013478182,-2.55936E-05
24/07/2015,1281.05,883.343,-0.129,-0.019164217,0.006988041,-2.48234E-05
31/07/2015,1281.29,887.073,-0.132,0.000187346,0.004222595,-2.54011E-05
07/08/2015,1295.68,885.467,-0.135,0.011230869,-0.001810449,-2.59787E-05
14/08/2015,1243.4,885.886,-0.141,-0.040349469,0.000473197,-2.71342E-05
21/08/2015,1156.58,886.311,-0.142,-0.069824674,0.000479746,-2.73267E-05
28/08/2015,1170.59,880.406,-0.139,0.0121133,-0.006662447,-2.6749E-05
04/09/2015,1132.71,883.77,-0.144,-0.03235975,0.003820964,-2.77119E-05
11/09/2015,1135.45,885.867,-0.148,0.002418977,0.002372789,-2.84822E-05
18/09/2015,1124.54,888.252,-0.148,-0.009608525,0.002692278,-2.84822E-05
25/09/2015,1109.4,887.832,-0.141,-0.013463283,-0.000472839,-2.71342E-05
02/10/2015,1101.3,897.967,-0.147,-0.007301244,0.011415448,-2.82896E-05
09/10/2015,1159.41,893.357,-0.149,0.052764914,-0.005133819,-2.86748E-05
16/10/2015,1165.07,898.044,-0.149,0.004881793,0.005246503,-2.86748E-05
23/10/2015,1222.89,903.73,-0.147,0.049627919,0.006331538,-2.82896E-05
30/10/2015,1220.45,903.006,-0.148,-0.001995273,-0.000801124,-2.84822E-05
06/11/2015,1238.38,892.495,-0.152,0.014691302,-0.011640011,-2.92526E-05
13/11/2015,1200.79,902.075,-0.155,-0.030354172,0.010733954,-2.98304E-05
20/11/2015,1234.42,907.753,-0.158,0.028006562,0.006294377,-3.04082E-05
27/11/2015,1247.48,912.511,-0.166,0.010579867,0.005241514,-3.19491E-05
04/12/2015,1191.1,897.181,-0.195,-0.045195113,-0.016799797,-3.75359E-05
11/12/2015,1145.71,906.101,-0.239,-0.038107632,0.009942252,-4.60155E-05
18/12/2015,1166.28,903.451,-0.252,0.017953932,-0.002924619,-4.85215E-05
25/12/2015,1175.71,897.524,-0.228,0.008085537,-0.0065604,-4.38953E-05
01/01/2016,1169.64,899.789,-0.249,-0.005162838,0.002523609,-4.79432E-05
08/01/2016,1085.86,905.625,-0.259,-0.071628877,0.006485965,-4.98711E-05
15/01/2016,1057.53,906.727,-0.262,-0.02608992,0.001216839,-5.04495E-05
22/01/2016,1082.86,909.168,-0.263,0.023952039,0.0026921,-5.06423E-05
29/01/2016,1092.19,919.374,-0.264,0.008616072,0.011225648,-5.08351E-05
05/02/2016,1033.39,916.907,-0.265,-0.053836787,-0.002683348,-5.10279E-05
12/02/2016,989.17,914.988,-0.266,-0.042791202,-0.002092906,-5.12207E-05
19/02/2016,1030.4,919.145,-0.268,0.04168141,0.004543229,-5.16063E-05
26/02/2016,1051.26,924.176,-0.267,0.020244565,0.005473565,-5.14135E-05
04/03/2016,1090.08,922.757,-0.269,0.036927116,-0.001535422,-5.17991E-05
11/03/2016,1103.17,925.345,-0.307,0.012008293,0.002804639,-5.91275E-05
18/03/2016,1098.13,928.644,-0.344,-0.004568652,0.003565157,-6.62657E-05
25/03/2016,1072.97,929.464,-0.349,-0.022911677,0.000883008,-6.72305E-05
01/04/2016,1060.95,933.783,-0.356,-0.01120255,0.004646764,-6.85813E-05
08/04/2016,1048.33,932.723,-0.358,-0.011895,-0.001135167,-6.89673E-05
15/04/2016,1099.58,931.821,-0.361,0.048887278,-0.000967061,-6.95463E-05
22/04/2016,1131.55,925.675,-0.359,0.029074738,-0.006595687,-6.91603E-05
29/04/2016,1095.49,922.543,-0.359,-0.031867792,-0.003383477,-6.91603E-05
06/05/2016,1070.34,928.539,-0.362,-0.022957763,0.006499426,-6.97393E-05
13/05/2016,1080.7,930.502,-0.361,0.009679167,0.002114074,-6.95463E-05
20/05/2016,1084.83,929.178,-0.362,0.003821597,-0.001422888,-6.97393E-05
27/05/2016,1132.55,933.559,-0.363,0.043988459,0.00471492,-6.99323E-05
03/06/2016,1104.21,936.553,-0.363,-0.025023178,0.003207082,-6.99323E-05
10/06/2016,1074.06,939.05,-0.363,-0.027304589,0.00266616,-6.99323E-05
17/06/2016,1051.73,934.574,-0.368,-0.020790272,-0.004766519,-7.08973E-05
24/06/2016,1025.87,936.118,-0.373,-0.02458806,0.00165209,-7.18623E-05
01/07/2016,1065.4,953.048,-0.369,0.038533147,0.018085327,-7.10903E-05
08/07/2016,1049.8,956.406,-0.379,-0.014642388,0.003523432,-7.30204E-05
15/07/2016,1094.42,949.852,-0.379,0.042503334,-0.006852738,-7.30204E-05
22/07/2016,1099.45,951.769,-0.377,0.004596042,0.002018209,-7.26344E-05
29/07/2016,1106.75,958.424,-0.377,0.006639683,0.006992243,-7.26344E-05
05/08/2016,1101.26,957.003,-0.379,-0.00496047,-0.001482642,-7.30204E-05
12/08/2016,1127.64,961.719,-0.38,0.02395438,0.004927884,-7.32134E-05
19/08/2016,1099.22,958.008,-0.379,-0.025203079,-0.003858715,-7.30204E-05
26/08/2016,1114.83,960.507,-0.378,0.014200979,0.002608538,-7.28274E-05
02/09/2016,1140.52,955.286,-0.379,0.023043872,-0.005435671,-7.30204E-05
09/09/2016,1130.69,953.025,-0.38,-0.008618876,-0.00236683,-7.32134E-05
16/09/2016,1087.01,952.48,-0.381,-0.038631278,-0.000571863,-7.34065E-05
23/09/2016,1123.53,958.672,-0.378,0.033596747,0.006500924,-7.28274E-05
30/09/2016,1113.24,961.727,-0.381,-0.009158634,0.0031867,-7.34065E-05
07/10/2016,1112.91,952.282,-0.38,-0.000296432,-0.009820874,-7.32134E-05
14/10/2016,1122.49,950.8,-0.379,0.008608064,-0.001556262,-7.30204E-05
21/10/2016,1142.32,953.511,-0.38,0.017666082,0.002851283,-7.32134E-05
28/10/2016,1143.19,941.599,-0.38,0.000761608,-0.012492777,-7.32134E-05
04/11/2016,1096.98,941.031,-0.379,-0.040421977,-0.000603229,-7.30204E-05
11/11/2016,1125.2,923.778,-0.379,0.025725173,-0.018334146,-7.30204E-05
18/11/2016,1123.29,922.067,-0.38,-0.001697476,-0.001852177,-7.32134E-05
25/11/2016,1133.53,922.07,-0.379,0.009116079,3.25E-06,-7.30204E-05
02/12/2016,1121.38,925.519,-0.379,-0.010718728,0.003740497,-7.30204E-05
09/12/2016,1189.45,922.826,-0.379,0.060701992,-0.002909719,-7.30204E-05
16/12/2016,1212.41,927.229,-0.381,0.019303039,0.004771214,-7.34065E-05
23/12/2016,1218.87,932.772,-0.373,0.005328231,0.005978027,-7.18623E-05
30/12/2016,1225.03,934.131,-0.373,0.005053861,0.001456948,-7.18623E-05
06/01/2017,1236.87,924.671,-0.379,0.009665069,-0.010127059,-7.30204E-05
13/01/2017,1238.34,928.148,-0.379,0.001188484,0.003760256,-7.30204E-05
20/01/2017,1229.07,922.142,-0.38,-0.007485828,-0.006470951,-7.32134E-05
27/01/2017,1230.91,914.567,-0.38,0.001497067,-0.00821457,-7.32134E-05
03/02/2017,1221.79,913.423,-0.379,-0.007409153,-0.001250865,-7.30204E-05
10/02/2017,1221.22,915.384,-0.379,-0.000466529,0.00214687,-7.30204E-05
17/02/2017,1235.4,918.138,-0.38,0.011611339,0.003008573,-7.32134E-05
24/02/2017,1233.64,923.533,-0.379,-0.00142464,0.005876023,-7.30204E-05
03/03/2017,1270.71,920.72,-0.379,0.030049285,-0.003045912,-7.30204E-05
10/03/2017,1275.73,908.667,-0.379,0.003950547,-0.013090842,-7.30204E-05
17/03/2017,1287.74,910.11,-0.38,0.009414218,0.001588041,-7.32134E-05
24/03/2017,1286.97,917.18,-0.38,-0.000597947,0.007768292,-7.32134E-05
31/03/2017,1310.27,921.581,-0.379,0.01810454,0.004798404,-7.30204E-05
07/04/2017,1308.83,927.864,-0.38,-0.00109901,0.006817632,-7.32134E-05
14/04/2017,1291.03,926.2,-0.38,-0.013599933,-0.001793366,-7.32134E-05
21/04/2017,1289.26,924.736,-0.379,-0.001370998,-0.001580652,-7.30204E-05
28/04/2017,1337.11,927.761,-0.379,0.037114314,0.003271204,-7.30204E-05
05/05/2017,1381.54,927.715,-0.38,0.033228381,-4.96E-05,-7.32134E-05
12/05/2017,1377.08,927.697,-0.38,-0.003228281,-1.94E-05,-7.32134E-05
19/05/2017,1363.38,931.931,-0.379,-0.009948587,0.00456399,-7.30204E-05
26/05/2017,1362.33,934.814,-0.379,-0.000770145,0.003093577,-7.30204E-05
02/06/2017,1371,935.025,-0.379,0.006364097,0.000225713,-7.30204E-05
09/06/2017,1369.66,940.573,-0.379,-0.000977389,0.005933531,-7.30204E-05
16/06/2017,1354.86,941.234,-0.379,-0.010805601,0.000702763,-7.30204E-05
23/06/2017,1354.95,944.389,-0.38,6.64E-05,0.003351983,-7.32134E-05
30/06/2017,1316.02,929.899,-0.379,-0.028731688,-0.015343254,-7.30204E-05
07/07/2017,1325.3,921.013,-0.379,0.007051565,-0.009555876,-7.30204E-05
14/07/2017,1349.06,924.654,-0.379,0.017928016,0.003953256,-7.30204E-05
21/07/2017,1320.66,934.371,-0.379,-0.021051695,0.010508796,-7.30204E-05
28/07/2017,1327.18,931.407,-0.379,0.004936925,-0.003172187,-7.30204E-05
04/08/2017,1343.77,936.644,-0.379,0.012500188,0.005622676,-7.30204E-05
11/08/2017,1305.05,940.357,-0.379,-0.028814455,0.003964153,-7.30204E-05
18/08/2017,1320.26,939.482,-0.379,0.011654726,-0.000930498,-7.30204E-05
25/08/2017,1317.39,938.88,-0.379,-0.002173814,-0.000640779,-7.30204E-05
01/09/2017,1319.43,940.333,-0.379,0.001548516,0.001547589,-7.30204E-05
08/09/2017,1320.98,945.316,-0.379,0.00117475,0.005299187,-7.30204E-05
15/09/2017,1346.98,938.637,-0.38,0.019682357,-0.007065362,-7.32134E-05
22/09/2017,1357.47,937.659,-0.38,0.007787792,-0.001041936,-7.32134E-05
29/09/2017,1378.84,937.8,-0.381,0.015742521,0.000150374,-7.34065E-05
06/10/2017,1382.43,936.113,-0.379,0.002603638,-0.001798891,-7.30204E-05
13/10/2017,1383.24,942.551,-0.381,0.000585925,0.006877375,-7.34065E-05
20/10/2017,1383.81,940.376,-0.379,0.000412076,-0.002307567,-7.30204E-05
27/10/2017,1401.9,945.786,-0.379,0.013072604,0.005753018,-7.30204E-05
03/11/2017,1416.8,950.361,-0.379,0.010628433,0.004837246,-7.30204E-05
10/11/2017,1380.08,947.099,-0.379,-0.025917561,-0.00343238,-7.30204E-05
17/11/2017,1362.96,950.387,-0.379,-0.012405078,0.003471654,-7.30204E-05
24/11/2017,1375.94,950.97,-0.381,0.00952339,0.000613434,-7.34065E-05
01/12/2017,1355.31,956.729,-0.376,-0.014993386,0.006055922,-7.24413E-05
08/12/2017,1380.39,958.599,-0.377,0.018504991,0.001954576,-7.26344E-05
15/12/2017,1369.01,954.998,-0.379,-0.008244047,-0.003756524,-7.30204E-05
22/12/2017,1367.14,948.619,-0.376,-0.001365951,-0.006679595,-7.24413E-05
29/12/2017,1348.12,944.854,-0.378,-0.013912255,-0.003968927,-7.28274E-05
05/01/2018,1388.01,945.131,-0.379,0.029589354,0.000293167,-7.30204E-05
12/01/2018,1390.38,941.316,-0.379,0.00170748,-0.004036477,-7.30204E-05
19/01/2018,1404.41,943.788,-0.378,0.010090767,0.002626111,-7.28274E-05
26/01/2018,1404.23,939.943,-0.378,-0.000128168,-0.004074008,-7.28274E-05
02/02/2018,1358.71,933.606,-0.378,-0.032416342,-0.006741898,-7.28274E-05
09/02/2018,1282.63,934.062,-0.38,-0.055994289,0.000488429,-7.32134E-05
16/02/2018,1321.83,936.073,-0.379,0.030562204,0.002152962,-7.30204E-05
23/02/2018,1327.48,936.56,-0.379,0.004274377,0.000520259,-7.30204E-05
02/03/2018,1282.46,939.633,-0.379,-0.033913882,0.003281157,-7.30204E-05
09/03/2018,1319.65,941.543,-0.379,0.028998955,0.002032709,-7.30204E-05
16/03/2018,1326.15,946.192,-0.378,0.004925548,0.00493764,-7.28274E-05
23/03/2018,1273.25,950.913,-0.376,-0.039889907,0.004989474,-7.24413E-05
30/03/2018,1298.04,955.507,-0.379,0.019469861,0.004831146,-7.30204E-05
06/04/2018,1318.64,954.613,-0.379,0.015870081,-0.000935629,-7.30204E-05
13/04/2018,1334.5,953.903,-0.379,0.012027544,-0.000743757,-7.30204E-05
20/04/2018,1353.66,950.265,-0.379,0.014357437,-0.003813805,-7.30204E-05
27/04/2018,1367.9,952.476,-0.379,0.010519628,0.002326719,-7.30204E-05
04/05/2018,1384.76,952.578,-0.379,0.012325462,0.000107089,-7.30204E-05
11/05/2018,1397.28,950.832,-0.381,0.009041278,-0.001832921,-7.34065E-05
18/05/2018,1403.3,943.681,-0.381,0.004308371,-0.007520782,-7.34065E-05
25/05/2018,1383.27,945.995,-0.38,-0.014273498,0.0024521,-7.32134E-05
01/06/2018,1365.2,942.818,-0.378,-0.013063249,-0.003358369,-7.28274E-05
08/06/2018,1363.2,933.929,-0.38,-0.001464987,-0.009428119,-7.32134E-05
15/06/2018,1387.9,947.995,-0.379,0.018119131,0.015061102,-7.30204E-05
22/06/2018,1362.78,948.024,-0.376,-0.018099287,3.06E-05,-7.24413E-05
29/06/2018,1344.57,950.563,-0.38,-0.013362392,0.002678202,-7.32134E-05
06/07/2018,1365.51,951.327,-0.378,0.015573752,0.000803734,-7.28274E-05
13/07/2018,1368.54,954.292,-0.377,0.002218951,0.003116699,-7.26344E-05
20/07/2018,1370.71,951.908,-0.379,0.001585631,-0.002498187,-7.30204E-05
27/07/2018,1397.92,949.075,-0.376,0.019851026,-0.002976128,-7.24413E-05
03/08/2018,1381.1,944.88,-0.377,-0.012032162,-0.004420093,-7.26344E-05
10/08/2018,1359.37,948.758,-0.379,-0.015733835,0.004104225,-7.30204E-05
17/08/2018,1338.21,947.196,-0.377,-0.015566034,-0.001646363,-7.26344E-05
24/08/2018,1359.83,946.608,-0.376,0.01615591,-0.00062078,-7.24413E-05
31/08/2018,1346.13,944.33,-0.377,-0.010074789,-0.002406487,-7.26344E-05
07/09/2018,1306.73,946.993,-0.377,-0.02926909,0.002819989,-7.26344E-05
14/09/2018,1327.07,945.206,-0.376,0.015565572,-0.001887026,-7.24413E-05
21/09/2018,1361.27,946.22,-0.375,0.02577106,0.001072782,-7.22483E-05
28/09/2018,1350.28,940.63,-0.378,-0.008073343,-0.005907717,-7.28274E-05
05/10/2018,1328.95,932.535,-0.376,-0.015796724,-0.008605934,-7.24413E-05
12/10/2018,1269.66,931.865,-0.376,-0.044614169,-0.000718472,-7.24413E-05
19/10/2018,1276.5,933.311,-0.376,0.005387269,0.001551727,-7.24413E-05
26/10/2018,1246.31,941.551,-0.376,-0.023650607,0.008828783,-7.24413E-05
02/11/2018,1278.36,940.602,-0.376,0.025715913,-0.001007911,-7.24413E-05
09/11/2018,1284.58,939.927,-0.376,0.004865609,-0.000717626,-7.24413E-05
16/11/2018,1265.2,939.831,-0.376,-0.015086643,-0.000102136,-7.24413E-05
23/11/2018,1247.88,942.913,-0.376,-0.013689535,0.003279313,-7.24413E-05
30/11/2018,1262.54,948.978,-0.376,0.011747924,0.006432195,-7.24413E-05
07/12/2018,1217.55,951.969,-0.378,-0.035634515,0.003151812,-7.28274E-05
14/12/2018,1231.11,954.946,-0.378,0.01113712,0.003127203,-7.28274E-05
21/12/2018,1196.14,957.13,-0.376,-0.02840526,0.00228704,-7.24413E-05
28/12/2018,1190.53,958.026,-0.373,-0.004690086,0.000936132,-7.18623E-05
04/01/2019,1212.58,956.848,-0.373,0.018521163,-0.001229612,-7.18623E-05
11/01/2019,1224.31,959.186,-0.375,0.009673589,0.002443439,-7.22483E-05
18/01/2019,1250.46,962.405,-0.378,0.02135897,0.003355971,-7.28274E-05
25/01/2019,1262.37,967.737,-0.376,0.009524495,0.005540287,-7.24413E-05
01/02/2019,1267.9,968.116,-0.375,0.004380649,0.000391635,-7.22483E-05
08/02/2019,1253.71,967.403,-0.372,-0.011191734,-0.000736482,-7.16693E-05
15/02/2019,1296.27,969.567,-0.372,0.033947245,0.002236917,-7.16693E-05
22/02/2019,1307.99,970.487,-0.375,0.009041326,0.000948877,-7.22483E-05
01/03/2019,1324.61,968.43,-0.373,0.012706519,-0.002119554,-7.18623E-05
08/03/2019,1313.44,980.286,-0.375,-0.008432671,0.012242496,-7.22483E-05
15/03/2019,1354.68,979.637,-0.376,0.031398465,-0.000662052,-7.24413E-05
22/03/2019,1323.46,986.572,-0.379,-0.023046033,0.007079153,-7.30204E-05
29/03/2019,1343.57,987.479,-0.38,0.015195019,0.000919345,-7.32134E-05
05/04/2019,1381.96,985.152,-0.379,0.02857313,-0.002356506,-7.30204E-05
12/04/2019,1383.16,985.355,-0.378,0.000868332,0.00020606,-7.28274E-05
19/04/2019,1404.59,986.205,-0.378,0.015493508,0.000862633,-7.28274E-05
26/04/2019,1408.25,988.228,-0.377,0.002605743,0.002051298,-7.26344E-05
03/05/2019,1415.12,988.5,-0.376,0.004878395,0.00027524,-7.24413E-05
10/05/2019,1365.13,988.82,-0.381,-0.035325626,0.000323723,-7.34065E-05
17/05/2019,1394.54,993.161,-0.379,0.021543736,0.004390081,-7.30204E-05
24/05/2019,1369.75,995.88,-0.379,-0.017776471,0.002737723,-7.30204E-05
31/05/2019,1344.58,999.729,-0.392,-0.018375616,0.003864923,-7.55299E-05
07/06/2019,1385.2,1010.465,-0.391,0.030210177,0.01073891,-7.53369E-05
14/06/2019,1386.5,1011.175,-0.393,0.000938493,0.000702647,-7.5723E-05
21/06/2019,1423.05,1015.38,-0.4,0.026361342,0.004158528,-7.70744E-05
28/06/2019,1425.83,1019.634,-0.403,0.00195355,0.004189564,-7.76536E-05
05/07/2019,1449.22,1027.091,-0.404,0.01640448,0.007313409,-7.78466E-05
12/07/2019,1436.92,1018.231,-0.399,-0.008487324,-0.008626305,-7.68813E-05
19/07/2019,1429.75,1028.414,-0.4,-0.004989839,0.010000678,-7.70744E-05
26/07/2019,1448.58,1031.379,-0.405,0.013170135,0.00288308,-7.80397E-05
02/08/2019,1387.76,1038.251,-0.411,-0.041985945,0.006662924,-7.91982E-05
09/08/2019,1371.4,1037.9,-0.408,-0.011788782,-0.000338069,-7.86189E-05
16/08/2019,1369.49,1050.751,-0.403,-0.001392737,0.012381732,-7.76536E-05
23/08/2019,1371.61,1050.297,-0.403,0.001548022,-0.000432072,-7.76536E-05
30/08/2019,1409.92,1056.033,-0.403,0.02793068,0.005461312,-7.76536E-05
06/09/2019,1438.17,1053.6,-0.403,0.020036598,-0.002303905,-7.76536E-05
13/09/2019,1460.77,1043.04,-0.425,0.015714415,-0.010022779,-8.19016E-05
20/09/2019,1469.53,1045.573,-0.494,0.005996837,0.002428478,-9.52309E-05
27/09/2019,1460.67,1050.882,-0.502,-0.006029139,0.005077599,-9.67769E-05
04/10/2019,1419.82,1051.434,-0.502,-0.027966618,0.000525273,-9.67769E-05
11/10/2019,1470.96,1042.445,-0.496,0.03601865,-0.008549277,-9.56174E-05
18/10/2019,1474.87,1040.298,-0.488,0.002658128,-0.002059581,-9.40715E-05
25/10/2019,1493.53,1039.267,-0.503,0.012651963,-0.000991062,-9.69702E-05
01/11/2019,1494.56,1038.419,-0.488,0.000689641,-0.00081596,-9.40715E-05
08/11/2019,1526.39,1028.973,-0.477,0.021297238,-0.009096521,-9.1946E-05
15/11/2019,1531.32,1030.195,-0.468,0.003229843,0.001187592,-9.02072E-05
22/11/2019,1521.68,1032.445,-0.47,-0.006295222,0.002184053,-9.05936E-05
29/11/2019,1528.39,1031.053,-0.484,0.0044096,-0.001348256,-9.32985E-05
06/12/2019,1524.7,1025.436,-0.489,-0.002414305,-0.005447829,-9.42647E-05
13/12/2019,1540.69,1030.352,-0.491,0.010487309,0.004794058,-9.46512E-05
20/12/2019,1560.02,1025.437,-0.477,0.012546327,-0.004770214,-9.1946E-05
27/12/2019,1562.38,1026.761,-0.513,0.001512801,0.001291157,-9.89029E-05
